timestamp_ms,F1_405nm,F2_425nm,FZ_450nm,F3_475nm,F4_515nm,F5_550nm,FY_555nm,FXL_600nm,F6_640nm,F7_690nm,F8_745nm,NIR_855nm,VIS_clear,R_approx,G_approx,B_approx
17472,0,0,2,2,3,1,9,11,14,12,1,0,576,25,13,4
18002,0,0,2,2,3,1,9,11,14,12,1,0,572,25,13,4
18532,0,0,2,2,3,1,8,11,14,12,1,0,565,25,12,4
19062,0,0,2,2,3,1,9,11,14,13,1,0,587,25,13,4
19594,0,0,2,2,4,1,9,12,15,13,1,0,604,26,14,4
20124,0,0,2,2,3,1,9,11,14,13,1,0,586,26,13,4
20654,0,0,1,2,3,1,7,10,12,11,1,0,510,22,11,3
21184,0,0,1,2,3,1,7,10,12,11,1,0,505,22,11,3
21714,0,0,1,2,3,1,7,10,12,11,1,0,505,22,11,3
22244,0,0,1,2,3,1,7,10,12,11,1,0,505,22,11,3
22776,0,0,1,2,3,1,7,10,12,11,1,0,509,22,11,3
23308,0,0,1,2,3,1,8,10,13,11,1,0,519,23,12,3
23838,0,0,2,2,3,1,9,11,14,13,1,0,594,25,13,4
24368,0,0,2,2,4,2,10,13,16,14,1,1,648,28,16,4
24898,0,0,2,2,4,2,9,12,15,14,1,0,630,27,15,4
25428,0,0,2,2,4,2,10,12,16,14,2,1,644,28,16,4
25956,0,0,2,2,4,1,10,12,16,14,1,0,635,28,15,4
26486,0,0,2,2,4,2,9,12,15,13,1,0,618,27,15,4
27016,0,1,2,2,4,2,11,14,18,17,2,0,748,32,17,5
27546,0,1,3,3,6,2,16,20,25,23,3,1,1028,45,24,7
28076,0,1,2,3,5,2,12,16,20,17,2,1,798,36,19,6
28606,0,1,2,2,4,2,10,13,18,16,2,1,713,31,16,5
29138,0,1,2,3,5,2,13,17,21,18,2,1,845,37,20,6
29668,0,0,2,2,4,1,10,13,16,14,2,1,678,30,16,4
30198,0,0,2,2,4,1,9,12,15,13,1,0,607,27,14,4
30728,0,0,2,2,4,2,9,12,15,13,1,0,619,27,15,4
31260,0,0,2,2,3,1,8,11,13,12,1,0,549,24,12,4
31790,0,0,2,2,4,1,9,12,15,13,1,0,605,27,14,4
32320,0,1,2,3,5,2,12,15,19,17,2,1,755,34,18,5
32850,0,1,2,3,5,2,12,16,19,17,2,1,793,35,19,5
33380,0,1,2,3,5,2,12,16,20,18,2,1,808,35,19,6
33910,0,1,2,3,5,2,13,16,20,18,2,1,813,36,20,6
34440,0,1,2,2,4,2,11,14,17,16,2,1,722,31,17,5
34970,0,1,2,2,4,2,12,15,18,16,2,1,740,33,18,5
35500,0,0,2,2,4,2,10,12,15,14,1,0,625,28,16,4
36030,0,0,2,2,3,1,9,11,14,12,1,0,569,26,13,4
36560,0,0,2,2,4,1,9,12,14,13,1,0,591,26,14,4
37090,0,0,1,2,3,1,7,10,11,10,1,0,466,21,11,3
37620,0,0,1,1,2,1,6,8,9,8,1,0,372,17,9,2
38150,0,0,1,2,3,1,7,9,12,12,1,0,487,21,11,3
38680,1,2,4,5,8,5,21,31,57,75,8,1,2133,88,35,11
39212,11,18,31,28,34,28,247,423,820,688,79,32,23875,1243,309,89
39742,13,24,33,37,42,29,304,558,1021,805,93,44,28057,1579,376,107
40272,17,30,43,48,59,37,370,669,1280,992,114,52,28303,1949,467,138
40802,15,28,42,43,50,28,370,671,1227,924,107,54,28230,1898,448,128
41332,13,25,38,41,53,30,318,563,1019,778,90,44,28069,1581,401,117
41862,13,25,42,43,60,32,323,555,991,752,87,43,28066,1546,415,123
42392,14,27,45,46,64,35,343,593,1071,818,95,46,28148,1664,442,132
42922,17,30,46,49,64,39,361,631,1208,976,113,50,28271,1839,464,141
43452,35,57,78,91,114,69,596,1043,2041,1649,196,91,29135,3084,778,261
43982,44,73,100,115,139,79,731,1273,2379,1856,225,122,29490,3652,949,333
44512,32,53,66,77,76,46,600,1126,2154,1668,200,101,29163,3280,722,228
45042,31,51,61,74,75,48,572,1074,2081,1636,195,94,29096,3155,695,217
45572,35,57,74,87,96,59,630,1145,2191,1716,205,102,29243,3336,785,254
46102,37,61,84,95,111,65,670,1183,2230,1740,208,107,29311,3413,846,277
46632,35,59,79,90,104,62,648,1154,2189,1704,203,103,29257,3343,814,263
47164,41,65,81,99,107,66,673,1215,2353,1851,224,113,29393,3567,846,286
47694,36,56,67,81,83,54,610,1135,2204,1745,210,101,29219,3339,747,239
48224,87,111,122,169,180,131,833,1464,2828,2266,300,167,29937,4293,1144,490
48756,108,147,168,225,240,163,995,1693,3085,2408,329,230,30273,4778,1398,648
49286,78,114,140,176,196,126,900,1545,2831,2194,284,186,29992,4376,1222,508
49816,65,97,123,151,175,111,836,1439,2667,2079,263,158,29824,4105,1121,437
50346,64,96,126,152,180,112,841,1433,2648,2055,258,156,29821,4081,1133,438
50876,55,86,119,139,171,103,807,1364,2520,1959,241,141,29707,3884,1081,398
51406,52,82,115,132,163,98,792,1337,2479,1932,236,135,29660,3816,1053,381
51936,46,77,109,124,154,92,769,1298,2404,1860,225,127,29577,3702,1015,356
52466,40,69,100,113,142,84,730,1233,2291,1782,213,115,29458,3525,956,321
52996,36,64,95,105,134,78,705,1189,2195,1703,201,108,29358,3385,917,301
53526,34,60,91,100,130,75,681,1148,2127,1662,195,102,29287,3275,887,286
54056,32,58,88,96,126,72,665,1120,2069,1600,187,98,29219,3189,863,275
54586,17,38,61,62,80,38,478,829,1459,990,115,69,27517,2288,596,178
55116,8,16,51,57,365,150,382,321,305,190,45,21,16602,627,897,131
55646,19,41,147,140,919,335,1021,725,583,389,91,46,28503,1309,2275,347
56176,19,42,156,145,936,332,1073,768,597,383,89,48,28529,1365,2341,362
56706,18,42,155,142,924,325,1069,764,591,377,88,48,28514,1354,2318,357
57236,16,36,135,123,814,287,948,671,514,329,77,42,28326,1185,2049,310
57766,15,34,128,118,779,276,899,636,489,314,75,39,28265,1125,1954,295
58296,15,34,126,117,774,270,894,631,484,307,73,39,28248,1116,1937,292
58826,15,33,124,115,763,271,873,616,478,308,74,38,28234,1095,1906,288
59356,15,32,121,112,743,263,857,606,464,299,72,37,28201,1070,1863,281
59886,14,32,120,112,739,262,850,601,462,297,71,37,28193,1062,1852,278
60416,14,32,119,111,743,263,851,599,459,298,72,37,28179,1058,1857,276
60948,14,31,117,108,724,255,837,589,448,288,70,37,28005,1037,1816,271
61478,14,30,114,106,705,248,812,571,437,280,68,35,27426,1009,1765,264
62010,14,30,115,106,703,248,817,574,438,281,67,36,27429,1012,1767,264
62540,13,29,110,101,684,240,787,552,418,268,65,34,26281,970,1711,253
63070,13,28,108,100,667,235,770,541,415,266,64,33,25921,956,1672,250
63600,13,28,106,98,657,232,761,533,404,261,63,33,25450,938,1649,245
64130,12,27,103,95,633,223,738,518,394,251,61,31,24694,912,1594,238
64660,12,26,100,92,609,214,712,499,380,242,58,31,23820,879,1536,231
65190,11,25,96,89,588,208,683,478,365,234,56,29,22866,842,1479,221
65720,11,24,94,88,601,211,688,478,359,230,57,29,22604,837,1500,218
66250,11,25,94,89,586,205,673,470,365,231,56,29,22671,835,1464,219
66780,12,27,101,95,616,218,708,498,394,252,59,30,24431,892,1542,236
67310,12,28,105,97,615,213,705,516,396,251,58,31,24288,912,1533,242
67840,11,24,92,89,565,201,633,464,364,236,55,27,21764,828,1399,216
68372,10,18,59,54,309,103,435,362,428,341,50,21,18411,790,847,141
68902,19,34,49,60,101,73,615,937,1219,843,95,45,28456,2157,790,162
69434,40,64,93,107,169,127,1045,1582,1978,1382,162,91,29407,3559,1341,304
69964,41,67,99,113,178,129,1096,1651,2051,1402,165,96,29492,3702,1403,321
70494,38,64,95,108,170,123,1069,1613,1995,1358,158,92,29418,3607,1362,305
71024,25,49,90,92,250,156,1033,1415,1574,985,114,73,29021,2989,1439,257
71554,42,59,113,127,631,366,1241,1342,1496,1162,139,63,29336,2838,2238,341
72086,43,73,152,152,724,373,1588,1693,1681,1186,141,88,29655,3373,2685,421
72616,43,72,146,150,723,380,1548,1651,1684,1208,144,82,29652,3335,2651,411
73146,40,68,143,143,702,365,1524,1626,1636,1165,137,80,29582,3262,2591,394
73676,40,67,140,141,696,366,1504,1604,1624,1168,137,77,29561,3228,2566,389
74206,42,70,144,146,709,372,1533,1635,1655,1188,140,81,29608,3290,2615,401
74738,41,69,145,144,705,367,1530,1631,1647,1176,137,80,29585,3278,2602,398
75268,40,67,142,141,696,364,1519,1620,1626,1161,136,79,29557,3246,2578,391
75800,31,65,132,147,451,178,1285,1486,1827,1259,146,88,29321,3313,1914,375
76332,20,35,51,56,70,43,425,760,1411,1123,131,63,28481,2171,537,162
76862,20,38,61,65,87,49,468,791,1459,1113,128,65,28543,2249,604,185
77392,18,35,56,60,79,44,432,734,1351,1030,119,60,28427,2084,555,169
77922,9,24,49,63,75,30,282,474,730,512,62,38,19417,1203,387,146
78452,6,31,155,148,182,54,205,144,149,108,21,15,9646,294,442,339
78982,6,35,172,164,202,57,231,161,160,111,22,17,10371,321,489,376
79512,6,34,170,162,200,57,233,163,163,114,22,17,10444,326,490,372
80042,6,34,167,161,198,55,222,155,152,106,22,16,9973,307,475,368
80574,8,44,216,212,259,73,279,192,192,135,28,21,12655,384,610,480
81104,8,45,227,217,265,74,298,206,201,138,29,22,13220,408,638,497
81634,9,48,233,229,281,79,301,207,205,142,31,23,13605,413,661,518
82164,9,51,256,247,303,83,322,222,217,145,32,24,14442,439,708,564
82694,12,63,306,302,376,106,384,273,267,189,42,30,17774,540,867,683
83224,16,85,416,408,514,135,529,382,364,257,55,41,23530,746,1179,925
83754,19,96,470,472,585,158,591,434,406,302,64,46,26444,840,1334,1057
84284,15,83,427,402,500,132,561,394,358,248,51,42,23340,751,1193,927
84814,13,71,345,350,428,111,447,308,290,190,44,33,18947,598,986,779
85344,15,81,416,399,493,127,523,353,341,230,50,40,22215,693,1143,911
85874,12,61,313,299,371,100,408,278,260,180,39,31,17274,538,878,685
86404,9,49,259,252,299,76,296,189,171,123,32,23,12181,360,671,570
86934,13,66,328,324,401,109,425,289,278,195,43,32,18370,567,935,731
87464,12,66,332,321,399,107,436,300,281,194,42,33,18571,582,943,731
87996,13,66,331,323,402,108,433,298,285,197,42,32,18644,582,944,732
88526,12,65,328,317,396,107,434,301,285,196,42,32,18643,586,937,723
89058,11,61,308,295,368,99,403,280,263,181,39,30,17284,543,870,675
89588,10,56,281,270,336,90,367,253,239,165,35,27,15750,493,793,617
90118,10,54,271,263,326,88,350,241,229,159,35,26,15169,470,764,598
90648,10,54,268,258,321,86,347,239,225,157,34,26,14953,464,754,590
91178,10,53,270,258,320,86,348,240,226,157,34,26,14992,467,755,591
91708,10,54,268,259,322,87,348,242,231,160,34,26,15182,473,758,591
92238,10,52,261,251,312,84,340,236,225,156,33,25,14778,461,736,574
92768,10,52,261,250,311,83,337,233,220,153,33,25,14558,454,731,573
93300,10,51,256,247,307,83,331,229,218,151,33,25,14367,447,720,564
93830,9,49,247,236,293,79,318,220,207,144,31,24,13734,427,690,541
94360,9,47,240,229,283,75,303,208,195,136,30,23,13033,403,661,526
94892,9,46,232,222,275,74,295,202,193,135,29,22,12807,395,643,509
95422,8,45,226,216,267,72,288,198,187,131,29,21,12454,385,626,495
95952,8,44,220,209,259,69,281,194,184,128,28,21,12219,379,609,481
96482,8,41,208,197,244,65,266,187,178,122,26,20,11674,365,575,454
97012,6,34,177,163,198,49,209,146,135,94,22,16,8844,281,455,380
97544,2,8,48,34,46,12,97,105,100,85,12,8,4534,205,155,92
98074,0,0,2,2,3,1,8,10,14,12,1,0,540,24,12,4
98604,0,0,2,2,3,1,9,11,13,11,1,0,506,24,13,4
99134,0,0,1,2,3,1,7,10,12,11,1,0,482,22,11,3
99666,0,0,1,1,2,1,5,7,8,7,1,0,321,15,8,2
100196,0,0,1,1,2,1,4,5,6,5,0,0,274,11,7,2
100726,0,0,1,1,2,1,5,6,7,7,1,0,334,13,8,2
101256,0,0,1,1,2,1,6,7,8,7,1,0,367,15,9,2
101786,0,0,1,1,2,1,5,6,7,6,1,0,319,13,8,2
102316,0,0,1,1,2,1,4,5,6,5,1,0,276,11,7,2
102846,9,19,49,63,107,56,230,311,527,474,52,18,18009,838,393,140
103376,32,65,178,204,344,162,822,1085,1634,1308,154,68,29087,2719,1328,478
103906,28,60,186,193,327,146,848,1115,1541,1207,141,70,29002,2656,1321,467
104436,32,65,189,208,350,160,857,1127,1638,1325,156,71,29122,2765,1368,494
104966,33,69,199,218,367,167,899,1182,1726,1381,163,75,29223,2908,1433,520
105498,29,62,182,197,334,149,827,1089,1570,1250,147,67,29027,2659,1309,470
106030,39,66,185,211,355,175,835,1096,1645,1394,168,68,29151,2740,1365,502
106562,203,253,446,575,792,457,1741,2226,3176,2584,416,311,31138,5401,2990,1476
107094,131,187,378,457,666,350,1534,1975,2797,2234,324,229,30637,4772,2549,1153
107624,79,137,320,365,564,261,1350,1749,2474,1889,249,167,30194,4223,2175,901
108154,33,69,207,220,372,166,922,1205,1718,1366,162,77,29248,2923,1460,530
108684,32,68,201,216,365,161,899,1177,1689,1332,157,74,29197,2866,1425,517
109214,30,64,190,206,349,155,853,1118,1618,1292,152,69,29108,2736,1357,491
109746,31,64,189,205,347,155,846,1110,1613,1295,153,69,29101,2722,1349,489
110278,33,68,199,215,362,162,888,1165,1685,1349,159,74,29194,2850,1412,514
110808,31,66,195,210,354,157,871,1143,1651,1313,154,72,29145,2794,1382,502
111338,17,40,138,129,218,88,622,821,1021,740,86,50,21339,1842,928,324
111870,0,0,1,1,2,1,4,5,6,5,0,0,261,11,7,2
112402,0,0,1,1,2,1,5,6,7,6,1,0,302,12,8,2
112932,0,0,1,1,2,1,5,6,7,7,1,0,323,13,8,2
113462,0,0,1,1,2,1,5,6,7,7,1,0,320,13,8,2
113992,0,0,1,1,2,1,5,6,7,6,1,0,304,13,8,2
114522,0,0,1,1,2,1,5,6,7,6,1,0,307,13,8,2
115052,0,0,1,1,2,1,5,6,7,6,1,0,316,13,8,2
115582,0,0,1,1,2,1,5,6,7,7,1,0,317,13,8,2
116112,0,0,1,1,2,1,5,6,7,7,1,0,325,13,8,2
116642,0,0,1,1,2,1,5,6,7,7,1,0,328,13,8,2
117172,0,0,1,1,2,1,6,7,8,7,1,0,341,15,9,2
117702,0,0,1,1,2,1,5,6,8,7,1,0,329,14,8,2
118232,0,0,1,1,2,1,5,5,7,6,1,0,296,12,8,2
118762,0,0,1,1,2,1,5,6,7,7,1,0,329,13,8,2
119292,0,0,1,1,2,1,6,7,8,7,1,0,352,14,9,2
119822,0,0,1,1,2,1,5,5,7,6,1,0,300,12,8,2
120354,0,0,1,1,2,1,5,6,7,7,1,0,323,13,8,2
120884,0,0,1,1,2,1,4,5,6,5,1,0,286,12,7,2
121414,0,0,1,1,2,2,4,5,9,18,2,0,494,13,8,3
121944,14,30,77,98,166,83,357,473,786,679,76,27,20389,1259,606,219
122476,26,55,161,177,300,138,738,972,1415,1148,133,58,28829,2386,1176,419
123006,31,65,189,206,345,156,863,1138,1655,1304,152,71,29120,2794,1364,491
123536,29,62,182,197,331,149,835,1104,1606,1269,147,68,29049,2710,1314,471
124066,28,60,174,190,320,144,801,1062,1563,1249,144,65,28984,2624,1264,453
124596,25,55,163,175,294,129,751,999,1448,1142,130,60,28829,2447,1173,418
125126,21,46,138,148,250,109,640,852,1237,980,112,51,28561,2089,999,353
125656,19,44,132,140,236,101,614,819,1188,916,104,48,28476,2007,951,336
126186,1,5,28,19,31,8,129,172,155,65,7,10,5503,327,168,53
126716,0,0,1,1,2,1,4,6,8,7,1,0,332,13,7,2
127246,0,0,1,1,1,0,3,4,4,4,0,0,194,8,4,2
127778,0,0,1,1,1,0,3,4,4,4,0,0,181,8,4,2
128308,0,0,1,1,1,0,3,3,3,2,0,0,164,7,4,2
128838,0,0,1,1,1,0,2,3,3,2,0,0,142,6,3,1
129368,0,0,0,0,1,0,2,2,3,2,0,0,134,5,3,0
129898,0,0,0,1,1,0,2,3,3,2,0,0,154,6,3,1
130428,0,0,0,1,1,0,2,3,4,3,0,0,172,7,3,1
130958,0,0,1,1,1,0,2,3,3,2,0,0,158,6,3,2
131488,0,0,1,1,1,0,2,2,3,2,0,0,146,5,3,1
132018,0,0,1,1,1,0,2,3,3,2,0,0,150,6,3,2
132548,0,0,1,1,1,0,2,3,3,2,0,0,159,6,3,2
133078,0,0,1,1,1,0,3,3,3,2,0,0,168,6,4,2
133608,0,0,1,1,1,0,3,3,3,2,0,0,168,6,4,2
134140,0,0,1,1,1,0,3,3,3,2,0,0,167,6,4,2
134670,0,0,1,1,1,0,3,3,3,2,0,0,166,6,4,2
135200,0,0,1,1,1,0,3,3,3,2,0,0,166,6,4,2
135730,0,0,1,1,1,0,3,3,3,2,0,0,169,6,4,2
136262,0,0,1,1,1,0,3,3,4,2,0,0,175,7,4,2
136792,0,0,1,1,1,0,3,3,3,2,0,0,166,6,4,2
137322,0,0,1,1,1,0,2,3,3,2,0,0,157,6,3,2
137852,0,0,1,1,1,0,2,3,3,2,0,0,145,6,3,1
138382,0,0,0,0,1,0,2,2,3,2,0,0,148,5,3,0
138912,0,0,0,1,1,0,2,3,3,3,0,0,166,6,3,1
139442,0,0,1,1,1,0,2,3,3,3,0,0,163,6,3,2
139972,0,0,1,1,1,0,3,3,4,3,0,0,173,7,4,2
140502,0,0,1,1,1,0,3,3,4,3,0,0,189,7,4,2
141032,0,0,1,1,2,1,5,7,8,8,1,0,360,15,8,2
141562,0,1,2,3,5,3,11,15,25,32,4,0,961,39,19,6
142092,6,14,31,43,73,33,152,203,390,319,36,12,12399,593,257,94
142622,14,31,90,99,164,74,421,573,875,708,81,36,28086,1448,659,234
143152,17,35,100,114,186,84,465,633,967,778,90,40,28224,1600,735,265
143684,19,39,113,127,208,93,525,713,1080,862,100,46,28368,1793,826,298
144214,20,41,120,134,220,97,555,752,1147,915,107,49,28449,1899,872,316
144746,20,42,122,136,223,98,565,765,1165,930,109,50,28471,1931,886,320
145276,20,41,121,135,221,97,560,759,1155,916,107,50,28460,1914,878,317
145808,20,40,118,132,216,95,547,741,1127,894,104,48,28433,1869,858,310
146338,20,41,117,132,216,95,545,739,1138,910,106,49,28434,1877,857,310
146868,16,42,117,135,225,79,546,741,1164,745,86,48,27704,1905,850,309
147398,1,2,9,7,11,4,38,56,51,42,6,4,2076,107,53,18
147928,0,0,2,2,3,1,8,10,13,12,1,0,517,24,12,4
148460,0,0,2,2,3,1,8,11,13,12,1,0,505,24,12,4
148990,0,0,1,1,2,1,7,9,11,10,1,0,421,20,10,2
149520,0,0,1,2,3,1,7,9,12,11,1,0,452,22,11,3
150052,0,0,2,2,3,2,9,11,15,14,1,0,571,26,14,4
150582,0,0,2,2,4,2,10,13,16,14,2,0,618,29,16,4
151112,0,0,2,2,3,1,9,12,16,14,2,0,586,28,13,4
151642,0,0,2,2,3,1,9,12,16,15,2,0,578,28,13,4
152172,2,2,4,7,10,7,22,34,94,118,13,2,3042,128,40,15
152702,7,14,27,27,37,22,207,341,586,482,55,25,17690,928,266,75
153232,8,16,27,29,40,24,215,356,640,502,56,27,18840,997,279,80
153762,8,17,29,31,42,25,232,385,684,528,60,29,20221,1068,299,84
154292,9,19,31,33,46,26,248,409,734,558,63,31,21756,1143,321,91
154822,10,20,33,34,45,27,266,454,818,639,73,34,24161,1272,339,97
155352,13,26,42,43,60,33,331,561,1038,815,94,44,27964,1599,425,124
155882,13,24,38,40,49,29,327,569,1032,801,92,45,28068,1601,406,115
156412,11,22,31,35,40,24,293,531,958,738,85,42,27532,1489,357,99
156942,12,22,33,35,42,24,296,530,965,748,87,41,27660,1495,362,102
157472,25,48,66,76,96,47,532,948,1819,1367,161,80,28861,2767,675,215
158002,24,44,68,69,86,44,541,945,1763,1362,161,79,28828,2708,671,206
158532,25,43,60,66,76,42,514,940,1776,1382,164,80,28840,2715,632,193
159062,22,38,52,57,63,36,467,871,1647,1288,153,74,28691,2518,566,169
159592,22,38,51,57,65,38,462,861,1623,1264,150,72,28667,2484,564,168
160124,22,41,62,66,84,46,493,875,1625,1264,148,73,28707,2500,623,191
160656,22,40,60,63,77,42,492,883,1642,1275,150,73,28708,2524,611,186
161188,20,38,58,62,81,43,465,823,1518,1169,136,68,28592,2341,589,178
161720,15,32,49,52,69,35,394,701,1267,927,107,57,28301,1968,497,148
162250,1,3,10,8,17,10,85,143,135,75,8,10,4843,278,112,22
162780,0,0,1,1,2,1,6,8,10,9,1,0,403,18,9,2
163312,0,0,1,1,2,1,6,7,10,8,1,0,385,17,9,2
163842,0,0,1,1,2,1,6,7,9,8,1,0,385,17,9,2
164372,0,0,1,1,2,1,6,8,10,9,1,0,411,18,9,2
164904,0,0,1,2,3,1,7,9,12,11,1,0,487,21,11,3
165434,0,1,2,2,3,1,9,12,16,13,1,0,662,28,14,5
165966,0,0,1,1,1,0,4,5,5,4,0,0,248,10,5,2
166496,0,0,0,1,1,0,2,3,3,2,0,0,151,6,3,1
167026,0,0,0,1,1,0,2,2,3,2,0,0,133,5,3,1
167556,0,0,1,1,1,0,2,3,3,2,0,0,154,6,3,2
168086,0,0,1,1,1,0,2,3,3,2,0,0,153,6,3,2
168616,0,0,1,1,1,0,2,3,3,2,0,0,158,6,3,2
169146,0,0,1,1,1,0,3,3,3,2,0,0,156,6,4,2
169676,0,0,1,1,1,0,3,3,3,2,0,0,157,6,4,2
170206,0,0,1,1,1,0,3,3,3,2,0,0,157,6,4,2
170738,0,0,1,1,1,0,2,3,3,2,0,0,159,6,3,2
171268,0,0,1,1,1,0,2,3,3,2,0,0,159,6,3,2
171800,0,0,1,1,1,0,3,3,3,2,0,0,158,6,4,2
172330,0,0,1,1,1,0,3,3,3,2,0,0,157,6,4,2
172860,0,0,1,1,1,0,2,3,3,2,0,0,157,6,3,2
173392,0,0,1,1,1,0,3,3,3,2,0,0,159,6,4,2
173924,0,0,1,1,1,0,3,3,3,2,0,0,159,6,4,2
174456,0,0,1,1,1,0,3,3,3,2,0,0,159,6,4,2
174986,0,0,1,1,1,0,3,3,3,2,0,0,158,6,4,2
175516,0,0,1,1,1,0,3,3,3,2,0,0,157,6,4,2
176046,0,0,1,1,1,0,3,3,3,2,0,0,158,6,4,2
176576,0,0,1,1,1,0,3,3,3,2,0,0,159,6,4,2
177106,0,0,1,1,1,0,3,3,3,2,0,0,158,6,4,2
177636,0,0,1,1,1,0,3,3,3,2,0,0,158,6,4,2
178166,0,0,1,1,1,0,3,3,3,2,0,0,157,6,4,2
178696,0,0,1,1,1,0,3,3,3,2,0,0,158,6,4,2
179228,0,0,1,1,1,0,3,3,3,2,0,0,159,6,4,2
179760,0,0,1,1,1,0,3,3,3,2,0,0,159,6,4,2
180290,0,0,1,1,1,0,2,3,3,2,0,0,159,6,3,2
180820,0,0,1,1,1,0,3,3,3,2,0,0,158,6,4,2
181350,0,0,1,1,1,0,2,3,3,2,0,0,158,6,3,2
181880,0,0,1,1,1,0,3,3,3,2,0,0,159,6,4,2
182410,0,0,1,1,1,0,3,3,3,2,0,0,159,6,4,2
182940,0,0,1,1,1,0,3,3,3,2,0,0,159,6,4,2
183470,0,0,1,1,1,0,3,3,3,2,0,0,159,6,4,2
184000,0,0,1,1,1,0,3,3,3,2,0,0,159,6,4,2
184530,0,0,1,1,1,0,3,3,3,2,0,0,159,6,4,2
185060,0,0,1,1,1,0,3,3,3,2,0,0,159,6,4,2
185590,0,0,1,1,1,0,3,3,3,2,0,0,160,6,4,2
186120,0,0,1,1,1,0,3,3,3,2,0,0,159,6,4,2
186650,0,0,1,1,1,0,3,3,3,2,0,0,160,6,4,2
187182,0,0,1,1,1,0,3,3,3,2,0,0,159,6,4,2
187712,0,0,1,1,1,0,3,3,3,2,0,0,159,6,4,2
188242,0,0,1,1,1,0,2,3,3,2,0,0,160,6,3,2
188774,0,0,1,1,1,0,3,3,3,2,0,0,159,6,4,2
189304,0,0,1,1,1,0,3,3,3,2,0,0,159,6,4,2
189834,0,0,1,1,1,0,3,3,3,2,0,0,159,6,4,2
190364,0,0,1,1,1,0,3,3,3,2,0,0,159,6,4,2
190896,0,0,1,1,1,0,3,3,3,2,0,0,159,6,4,2
191428,0,0,1,1,1,0,3,3,3,2,0,0,159,6,4,2
191958,0,0,1,1,1,0,3,3,3,2,0,0,159,6,4,2
192488,0,0,1,1,1,0,3,3,3,2,0,0,159,6,4,2
193018,0,0,1,1,1,0,3,3,3,2,0,0,159,6,4,2
193548,0,0,1,1,1,0,3,3,3,2,0,0,159,6,4,2
194078,0,0,1,1,1,0,3,3,3,2,0,0,159,6,4,2
194610,0,0,1,1,1,0,2,3,3,2,0,0,157,6,3,2
195140,0,0,1,1,1,0,2,3,3,2,0,0,155,6,3,2
195670,0,0,1,1,1,0,2,3,3,2,0,0,147,6,3,2
196200,0,0,1,1,1,0,2,2,3,2,0,0,143,5,3,2
196730,0,0,0,1,1,0,2,3,3,2,0,0,144,6,3,1
197260,0,0,1,1,1,0,2,2,3,2,0,0,140,5,3,1
197790,0,0,1,1,1,0,2,2,3,2,0,0,140,5,3,2
198320,0,0,1,1,1,0,2,2,3,2,0,0,139,5,3,2
198850,0,0,1,1,1,0,2,3,3,2,0,0,147,6,3,2
199380,0,0,1,0,1,0,2,3,3,2,0,0,143,6,3,1
199910,0,0,1,1,1,0,2,2,3,2,0,0,137,5,3,1
200440,0,0,0,1,1,0,2,2,3,2,0,0,139,5,3,1
200970,0,0,1,1,1,0,2,2,3,2,0,0,137,5,3,2
201500,0,0,1,1,1,0,2,2,3,2,0,0,137,5,3,2
202030,0,0,0,0,1,0,2,2,3,2,0,0,136,5,3,0
202560,0,0,1,1,1,0,2,3,3,2,0,0,143,6,3,2
203090,0,0,0,0,1,0,2,2,3,2,0,0,131,5,3,0
203620,0,0,0,1,1,0,2,2,3,2,0,0,143,5,3,1
204150,0,0,0,0,1,0,2,2,3,2,0,0,142,5,3,0
204680,0,0,0,0,1,0,2,2,3,2,0,0,140,5,3,1
205210,0,0,1,1,1,0,2,3,3,3,0,0,152,6,3,2
205740,0,0,1,1,1,0,2,3,3,2,0,0,146,6,3,2
206270,0,0,1,1,1,0,2,3,3,2,0,0,149,6,3,2
206800,0,0,1,1,1,0,2,3,3,2,0,0,151,6,3,2
207332,0,0,1,1,1,0,2,3,3,2,0,0,140,6,3,1
207862,0,0,0,0,1,0,2,2,3,2,0,0,136,5,3,0
208392,0,0,0,0,1,0,2,2,3,2,0,0,139,5,3,0
208922,0,0,0,0,1,0,2,2,3,2,0,0,136,5,3,0
209454,0,0,0,0,1,0,2,2,3,2,0,0,136,5,3,0
209984,0,0,1,1,1,0,2,3,3,2,0,0,149,6,3,1
210516,0,0,1,1,1,0,2,3,3,2,0,0,151,6,3,2
211048,0,0,1,1,1,0,2,3,3,2,0,0,145,6,3,2
211580,0,0,1,1,1,0,2,3,3,2,0,0,146,6,3,2
212110,0,0,1,1,1,0,2,3,3,2,0,0,145,6,3,1
212640,0,0,1,1,1,0,2,3,3,2,0,0,146,6,3,2
213170,0,0,0,0,1,0,2,2,3,2,0,0,136,5,3,1
213702,0,0,0,0,1,0,2,2,3,2,0,0,125,5,3,0
214232,0,0,0,0,1,0,2,2,2,2,0,0,128,4,3,0
214764,0,0,0,0,1,0,2,2,3,2,0,0,128,5,3,0
215294,0,0,1,1,1,0,2,3,3,3,0,0,155,6,3,2
215824,0,0,1,1,1,0,3,3,3,2,0,0,158,6,4,2
216354,0,0,1,1,1,0,2,3,3,2,0,0,149,6,3,2
216884,0,0,1,1,1,0,2,3,3,2,0,0,151,6,3,2
217416,0,0,1,1,1,0,2,3,3,2,0,0,157,6,3,2
217946,0,0,1,1,1,0,2,3,3,2,0,0,152,6,3,2
218476,0,0,1,1,1,0,2,3,3,2,0,0,150,6,3,2
